internal_id,testrail_case_id,testrail_link,report,section,title,title_len,d1_useful,d1_reason,d2a_sense,d2a_reason,d3_genuine_layman,d3_traceable,d3_jargon_in_tester_text,d3_internal_id_in_tester_text,refs
SBC-EXP-16,C38856,https://shopview.testrail.io/index.php?/cases/view/38856,SBC,SBC — Exports,Summary and Expanded View downloads exist for both PDF and CSV,62,KEEP,"The four-item Summary/Expanded x PDF/CSV download menu plus the Summary file's exact ten-column order. A menu-shape + column-order contract, not a filter-matrix duplicate.",SENSIBLE,"Cold-read PASS 2026-07-31: preconditions reachable (seeding named where needed), steps executable in order, expected follows from the steps, no internal contradiction, every control traceable to the spec or the driving story, domain logic sound, pass/fail observable by a non-technical tester.",PASS,yes,,,SV-8612; SV-8613 (SBC spec v12 2026-07-29 Story 14 S14-R1/R2/R4 + Story 15 S15-R1/R2/R4/R5 — the four-item Summary/Expanded menu and the Summary column list are now spec-ratified)
SBC-LBL-01,C30134,https://shopview.testrail.io/index.php?/cases/view/30134,SBC,SBC — Asset Labels,"Asset identified by VIN, falling back to Unit #, then plate",59,KEEP,Asset-label identifier chain — flagged: video P24 (FIRM) switches the identifier to SERIAL NUMBER; expect rewrite when the spec catches up.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable. [NOTE: this case was video-edited concurrently (commit 3bd08a7) — this sense verdict applies to the PRE-EDIT text; re-check after the video edits land.]",PASS,yes,,,SV-8606 (SBC spec Story 8 S8-R7; S8-R8; S8-R9; S8-R10 - identifier RE-RULED to the VIN chain (VIN -> Unit # -> plate); by Chris Ward msg 2026-07-29 [newest-wins]; supersedes video P24 serial ruling AND the spec's year/make/model rule)
SBC-LBL-04,C30137,https://shopview.testrail.io/index.php?/cases/view/30137,SBC,SBC — Asset Labels,Duplicate asset labels get stable (#1)/(#2) suffixes that survive reloads,73,KEEP,Report-specific behavior contract (hours math / lost-labor / per-day breakdown / labels).,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable. [NOTE: this case was video-edited concurrently (commit 3bd08a7) — this sense verdict applies to the PRE-EDIT text; re-check after the video edits land.]",PASS,yes,,,SV-8606 (specs/sbc-sales-by-customer.md Story 8 S8-R11)
SBC-LINK-01,C30138,https://shopview.testrail.io/index.php?/cases/view/30138,SBC,SBC — Invoice Links & Navigation,The invoice number opens the invoice in the same browser tab,60,KEEP,Drill-through/link target contract — the PO walked these hyperlinks on the video as a key feature.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8607 (specs/sbc-sales-by-customer.md Story 9 S9-R1; S9-R2; S9-R2a; S9-R2b)
SBC-LINK-02,C30139,https://shopview.testrail.io/index.php?/cases/view/30139,SBC,SBC — Invoice Links & Navigation,Browser back from an invoice restores filters; sort and columns; rows shut,74,KEEP,Drill-through/link target contract — the PO walked these hyperlinks on the video as a key feature.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8607 (specs/sbc-sales-by-customer.md Story 9 S9-R3; S9-R4)
SBC-LINK-03,C30140,https://shopview.testrail.io/index.php?/cases/view/30140,SBC,SBC — Invoice Links & Navigation,Customer name is plain text; the invoice link never turns visited-purple,72,WEAK-KEEP,Link color / no-visited-purple cosmetics.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8607 (specs/sbc-sales-by-customer.md Story 9 S9-R5; S9-R6; S9-R7; S9-R8)
SBC-LINK-04,C30141,https://shopview.testrail.io/index.php?/cases/view/30141,SBC,SBC — Invoice Links & Navigation,An invoice deleted after load shows the not-found state and back returns,72,KEEP,Drill-through/link target contract — the PO walked these hyperlinks on the video as a key feature.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8607 (specs/sbc-sales-by-customer.md Story 9 S9-N1)
SBC-LOC-01,C30109,https://shopview.testrail.io/index.php?/cases/view/30109,SBC,SBC — Location Filter,"Location filter: rightmost, lists accessible locations, All locations on top",76,KEEP,Location scoping/fallback contract — includes the accessible-locations security boundary.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8603 (SBC spec Story 4 S4-R1; S4-R2; S4-R3 + single-location filter HIDDEN per Chris Ward answer 2026-07-31 Q1=A; applied suite-wide)
SBC-LOC-03,C30111,https://shopview.testrail.io/index.php?/cases/view/30111,SBC,SBC — Location Filter,Selecting locations scopes the data; All locations covers every accessible one,78,KEEP,Location scoping/fallback contract — includes the accessible-locations security boundary.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable. [NOTE: this case was video-edited concurrently (commit 3bd08a7) — this sense verdict applies to the PRE-EDIT text; re-check after the video edits land.]",PASS,yes,,,SV-8603 (SBC spec Story 4 S4-R5; S4-R6 — per-row location identifier in All-locations view ADDED per kickoff video P10; [ruling 2026-07-28 video-overrides-spec]) + on-screen location-scope indicator per Chris Ward msg 2026-07-29 [newest-wins]
SBC-LOC-04,C38912,https://shopview.testrail.io/index.php?/cases/view/38912,SBC,SBC — Location Filter,The Location column shows only with more than one location; Multiple on totals,78,KEEP,"Per-row Location column for SBC: after Date, and 'Multiple' on a customer/asset row whose invoices span locations - a roll-up rule no other report has.",SENSIBLE,"Cold-read PASS 2026-07-31: preconditions reachable (seeding named where needed), steps executable in order, expected follows from the steps, no internal contradiction, every control traceable to the spec or the driving story, domain logic sound, pass/fail observable by a non-technical tester.",PASS,yes,,,"SV-8603 (SBC spec v12 2026-07-29 S4-R12; S4-R12a; S20-R19 — per-row Location column with automatic visibility; ""Multiple"" on aggregating rows)"
SBC-MOB-01,C30188,https://shopview.testrail.io/index.php?/cases/view/30188,SBC,SBC — Mobile,On a phone every toolbar control works on touch; the toolbar splits in two,74,KEEP,Responsive/touch behavior at the spec-defined 1024px breakpoint.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8618 (specs/sbc-sales-by-customer.md Story 21 S21-R1; S21-R2; S21-R3)
SBC-MOB-02,C30189,https://shopview.testrail.io/index.php?/cases/view/30189,SBC,SBC — Mobile,On touch the table scrolls sideways with Subtotal pinned and chevrons work,74,KEEP,Responsive/touch behavior at the spec-defined 1024px breakpoint.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8618 (specs/sbc-sales-by-customer.md Story 21 S21-R4; S21-R5; S21-R6)
SBC-NAV-01,C30096,https://shopview.testrail.io/index.php?/cases/view/30096,SBC,SBC — Access & Navigation,"Sales By Customer listed under Performance, below existing links; titles correct",80,KEEP,Navigation/entry contract — additive placement was an explicit PO instruction on the video.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8600 (SBC spec Story 1 S1-R1; S1-R3; S1-R4 — Performance group + below-the-anchors placement per the PRD companion video 2026-07-30; access = ordinary reports permission per Chris Ward answer 2026-07-31 Q4=A)
SBC-PERM-01,C30098,https://shopview.testrail.io/index.php?/cases/view/30098,SBC,SBC — Permissions,Ordinary reports access opens Sales By Customer — no separate permission,72,KEEP,Permission gate (positive/negative observable behavior). NOTE: Q2 permission-model discrepancy raised to Chris/dev 2026-07-28; cases stay per the shipped mixed model per user ruling.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,"SV-8600 (SBC spec Story 1 S1-R2 — OVERRULED by Chris Ward answer 2026-07-31 Q4=A ""the intention is to not hide these from normal reports access""; S1-R2 + the build still use a dedicated permission; dev change ticket raised)"
SBC-PERM-02,C30099,https://shopview.testrail.io/index.php?/cases/view/30099,SBC,SBC — Permissions,"Without reports access, Sales By Customer is not listed and cannot open",71,KEEP,Permission gate (positive/negative observable behavior). NOTE: Q2 permission-model discrepancy raised to Chris/dev 2026-07-28; cases stay per the shipped mixed model per user ruling.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8600 (SBC spec Story 1 S1-N1 — permission model RULED to the ordinary reports access by Chris Ward answer 2026-07-31 Q4=A; the build still ships a dedicated permission)
SBC-PERM-03,C30100,https://shopview.testrail.io/index.php?/cases/view/30100,SBC,SBC — Permissions,Opening an invoice you lack permission for shows access-denied; back works,74,KEEP,Permission gate (positive/negative observable behavior). NOTE: Q2 permission-model discrepancy raised to Chris/dev 2026-07-28; cases stay per the shipped mixed model per user ruling.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8607 (specs/sbc-sales-by-customer.md Story 9 S9-N2)
SBC-PERM-04,C30101,https://shopview.testrail.io/index.php?/cases/view/30101,SBC,SBC — Permissions,Location access enforced: no data from a location the user cannot access,72,KEEP,Location-access enforcement (report never widens to inaccessible data) — a real security contract.,SENSIBLE,"was FIX-WORDING in the 2026-07-28 audit; repaired and pushed the same day (see reconciliation-2026-07-28/testrail-execution-log-2026-07-28.md) - original finding: Step 3 ""attempt to request a location you are not assigned to (for example by editing the page link if the location is carried there, or any other mea",PASS,yes,,,SV-8603 (specs/sbc-sales-by-customer.md Story 4 S4-R7; S4-R8; S4-R9; S4-N1)
SBC-PERS-01,C30174,https://shopview.testrail.io/index.php?/cases/view/30174,SBC,SBC — Saved View & Persistence,Filters; sort and visible columns are restored on the next visit,64,KEEP,Persistence/restore contract. NOTE: Stefan flagged on the kickoff that per-user-per-device persistence may be delegated to the Filters squad — re-check before execution.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8604 (specs/sbc-sales-by-customer.md Story 6 S6-R1; S6-R2; S6-R4; Story 2 S2-R8; Story 3 S3-R8; Story 4 S4-R11; Story 10 S10-R9; Story 13 S13-R8)
SBC-PERS-02,C30175,https://shopview.testrail.io/index.php?/cases/view/30175,SBC,SBC — Saved View & Persistence,"Type-ahead search text, expansion state and scroll position are not saved",73,KEEP,Persistence/restore contract. NOTE: Stefan flagged on the kickoff that per-user-per-device persistence may be delegated to the Filters squad — re-check before execution.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8604 (specs/sbc-sales-by-customer.md Story 6 S6-R3; Story 8 S8-R22)
SBC-PERS-03,C30176,https://shopview.testrail.io/index.php?/cases/view/30176,SBC,SBC — Saved View & Persistence,A saved value that is no longer valid is dropped and falls back to default,74,KEEP,Persistence/restore contract. NOTE: Stefan flagged on the kickoff that per-user-per-device persistence may be delegated to the Filters squad — re-check before execution.,SENSIBLE,"Cold-read PASS: preconditions reachable (seeding stated where needed), steps executable in order, expected follows, no contradiction, every control spec-traceable, domain logic sound, pass/fail observable.",PASS,yes,,,SV-8604 (specs/sbc-sales-by-customer.md Story 6 S6-R5; S6-R6)
