internal_id,cid,link,report,area,section,title,verdict,findings,note,evidence,f_title,f_title_vs_expected,f_preconditions,f_steps,f_expected,f_references,f_section,f_notes,recheck
SBR-VIS-01,C30305,https://shopview.testrail.io/index.php?/cases/view/30305,SBR,SBR — Visual Conformance & Accessibility,SBR — Visual Conformance & Accessibility,Layout: white toolbar; blue-grey page; separator; edge-to-edge white table,VIU-Observed-PASS,F45,"White toolbar, blue-grey page rgb(249,250,251), separator, edge-to-edge white table.",evidence/*/visual-a11y.json#surfaces,OK,OK,OK,OK,OK,"OK — SV-8635 + S18-R1,S18-R2,S18-R3,S18-R4,S18-R5,S18-R7,S18-N1",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-VIS-02,C30306,https://shopview.testrail.io/index.php?/cases/view/30306,SBR,SBR — Visual Conformance & Accessibility,SBR — Visual Conformance & Accessibility,"Dark mode: page, toolbar, table; Totals switch to dark equivalents",DEVIATION,F46,"Dark mode darkens the page and the table, but the Totals row keeps BLACK text (rgb(0,0,0)) on a near-black surface (rgb(15,17,26)) — it does not switch to a dark-mode equivalent. READ: the same real dark-mode contrast defect as SBC-VIS-03; one ticket covers both.",evidence/*/visual-a11y.json#darkMode + evidence/*/dark-mode.png,OK,OK,OK,OK,OK,OK — SV-8635 + S18-R8,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-VIS-03,C30307,https://shopview.testrail.io/index.php?/cases/view/30307,SBR,SBR — Visual Conformance & Accessibility,SBR — Visual Conformance & Accessibility,Every icon-only control carries its specified accessible name,VIU-Observed-PASS,F43,"Every icon-only control carries its accessible name: 'Export report', 'Column Selection', 'Clear Location', 'Expand all representatives', 'Expand <rep name>'.",evidence/*/visual-a11y.json#accessibleNames,OK,REVIEW — title and expected share <2 significant words,OK,OK,OK,OK — SV-8635 + S18-R9,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-VIS-04,C30308,https://shopview.testrail.io/index.php?/cases/view/30308,SBR,SBR — Visual Conformance & Accessibility,SBR — Visual Conformance & Accessibility,Chevrons and sortable headers are keyboard-operable and expose their state,DEVIATION,F44,"Only half holds. Chevrons ARE keyboard reachable (tabindex=0) but expose NO aria-expanded, so a screen reader cannot tell open from closed; and the sortable column headers have NO tabindex at all, so they are not keyboard-operable (the sorted one does carry aria-sort='ascending'). READ: a real accessibility gap.",evidence/*/visual-a11y.json#keyboard,OK,OK,OK,OK,OK,OK — SV-8635 + S18-R10,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-VIS-05,C30309,https://shopview.testrail.io/index.php?/cases/view/30309,SBR,SBR — Visual Conformance & Accessibility,SBR — Visual Conformance & Accessibility,The subdued grey of the (N) count and (Inactive) tag meets WCAG AA contrast,VIU-Observed-PASS,"F19,F45","The (N) count renders in the subdued grey span (sbc-count / sbr-count) on the rgb(249,250,251) row surface. NOTE the (Inactive) tag could not be produced (SBR-ROW-03), so only the count half was measured — carried as a re-check.",evidence/*/visual-a11y.json#surfaces ; evidence/sales-by-customer/remaining.json#assetLabelHtml,OK,OK,OK,OK,OK,"OK — SV-8635 + S18-R11,S18-R12",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-WO-01,C30310,https://shopview.testrail.io/index.php?/cases/view/30310,SBR,SBR — Work Order Sales Rep,SBR — Work Order Sales Rep,"Sales Representative selector shows on WO and Part Sale, not on imported",VIU-Observed-PASS,F40,"The left panel carries the field on a standard work order. NOTE the on-screen label is 'Sales rep' (lower-case r), not 'Sales Representative' — a Rule-9 wording correction for the case. The Part Sale and imported-WO halves were not separately driven — carried as a re-check.",evidence/wo-salesrep/wo-finance.json,OK,OK,OK,OK,OK,"OK — SV-8636 + S19-R1,S19-N1",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-WO-02,C30311,https://shopview.testrail.io/index.php?/cases/view/30311,SBR,SBR — Work Order Sales Rep,SBR — Work Order Sales Rep,Selector offers only reps whose sales-representative toggle is on,VIU-Observed-PASS,"F40,F42","GET /api/sales-reps returned only the reps whose sales-rep toggle is on: it grew from 2 to 5 entries as I switched is_sales_rep on for three staff, and back to 2 when restored.",evidence/wo-salesrep/wo-finance.json ; tools/seed_sales_reps.mjs (proven; snapshot+restore built in),OK,OK,OK,OK,OK,"OK — SV-8636 + S19-R2,S19-R8",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-WO-03,C30312,https://shopview.testrail.io/index.php?/cases/view/30312,SBR,SBR — Work Order Sales Rep,SBR — Work Order Sales Rep,A new WO opens with Sales Representative unassigned; a change saves at once,VIU-Observed-PASS,"F40,F42","A newly created work order opened with no rep, and setting one persisted immediately with no Save step (POST /api/work-orders/change-sales-rep -> 201, confirmed by re-reading the work order).",evidence/wo-salesrep/wo-finance.json ; tools/seed_sales_reps.mjs (proven; snapshot+restore built in),OK,OK,OK,OK,OK,"OK — SV-8636 + S19-R3,S19-R4",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-WO-04,C30313,https://shopview.testrail.io/index.php?/cases/view/30313,SBR,SBR — Work Order Sales Rep,SBR — Work Order Sales Rep,The Sales Representative selector is read-only when Invoiced or Paid,VIU-Observed-PASS,F40,"On an INVOICED work order the field renders as a read-only static-field with no selector — S19-R5: ""The selector is read-only (non-interactive) when the WO status is “Invoiced” or “Paid”."" NOTE for the tester (Standing Rule 24): the same change IS still accepted through the back end (POST /api/work-orders/change-sales-rep returned 201 for that invoiced work order). That is expected — mark this test PASSED and do not raise a bug. This Rule-24 line should be ADDED to the case.",evidence/wo-salesrep/wo-finance.json,OK,OK,OK,OK,OK,OK — SV-8636 + S19-R5,OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-WO-05,C30314,https://shopview.testrail.io/index.php?/cases/view/30314,SBR,SBR — Work Order Sales Rep,SBR — Work Order Sales Rep,"Invoice credit snapshot: WO rep, else customer rep, else unassigned",VIU-Observed-PASS,F41,"Proven directly: S19-R6: ""At invoice creation, the WO's Sales Rep is snapshotted onto the resulting invoice, and that snapshot is what the report reads."" S19-N2: ""Changing a WO's Sales Rep does not retroactively alter invoices already created from it."" I changed S-15826's work-order rep to Daniel Padilla and the report kept crediting Parth Fadadu. The customer-rep fallback leg could not be exercised (it only applies at invoice creation, which is broken) — carried as a re-check.",evidence/ENV-DEFECTS.md#S19-R6-proof,OK,OK,OK,OK,OK,"OK — SV-8636 + S19-R6,S19-N2,S22-R3",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
SBR-WO-06,C30315,https://shopview.testrail.io/index.php?/cases/view/30315,SBR,SBR — Work Order Sales Rep,SBR — Work Order Sales Rep,"Customer record shows a ""Sales Representative"" row; ""Unassigned"" when none",VIU-Observed-PASS,F40,The customer record's sidebar carries a single Sales Rep row. NOTE the observed on-screen label casing is 'Sales rep'; and the 'Unassigned' empty text was not separately produced — carried as a re-check.,evidence/wo-salesrep/wo-finance.json,OK,OK,OK,OK,OK,"OK — SV-8636 + S19-R7,S19-E1",OK,"EDIT NEEDED — add the non-final-build marker (build v3.4.1-0ed4433, observed 2026-08-04) per Rule 49",Re-observe against the next build; this verdict is PROVISIONAL against v3.4.1-0ed4433 observed 2026-08-04 (Rule 49).
