FD ID,TestRail Case ID,TestRail Link,Area,Title,Priority,Fresh Status (2026-07-10),What needs to be done (plain),Fresh Evidence / Note
FD-PCOL-006,C28474,https://shopview.testrail.io/index.php?/cases/view/28474,Parts page — breakdown modal,Verify a per-row Remove on the breakdown removes the fee/discount and the cell returns to its empty state (no '+ Add' button),High,VIU-Verified,No action needed — passed.,"Story 11 surface absent (re-checked today) | WORDING+VIU 2026-07-13:  NOT BUILT: Story 11 (Part Sales fees/discounts) has not shipped — the Parts page has no 'Fees & Discounts' column and there is no part-sale F&D surface. Wording made build-accurate/layman for when it ships; status stays Blocked-NotBuilt. | STAGING VIU 2026-07-20 staging LIVE VIU: Per-row Remove -> confirm Remove Fee / Discount -> row removed. Live staging (psE-confirm/afterremove). | SV-8479/8480 deconfliction 2026-07-22: empty-state reworded: the removed '+ Add' button is gone; add via the per-row ⋮ (item 13). | SV-8479 Batch-3 STAGING LIVE VIU 2026-07-22 (part-sale surface): seeded ZZAUTOTEST part sale P3-1118 (2 fee-less rows + NEXUS 2-adj) + whole-sale percent/flat/discount; observed live as admin (Part Sales C&E + SFD). Evidence build/fees-discounts/viu-sv8479-8480-2026-07-22/psale/. Live: breakdown viewer per-row delete -> confirm 'Remove Fee / Discount' -> removed -> empty state, no '+ Add'."
FD-PERM-001,C28585,https://shopview.testrail.io/index.php?/cases/view/28585,Permissions (Story 13),"Verify See Financial Data controls all fee/discount dollar amounts (without it, amounts are hidden)",High,VIU-Verified,No action needed — passed.,"tech (no SFD): WO view masks all money (sub_total/total '0.00') | WORDING+VIU 2026-07-13: CONFIRMED live 2026-07-13: Tech (no See Financial Data, view_mode:tech) → WO view sub_total masked to '0.00' (amounts hidden)."
FD-PERM-003,C28587,https://shopview.testrail.io/index.php?/cases/view/28587,Permissions (Story 13),Verify labor-line and part-line add/edit/remove requires Work Order Lines: Create and Edit,High,VIU-Verified,No action needed — passed.,positive half fresh (tech WITH lines-C&E: line add 201/remove 204); negative half via roles-matrix FE derivation (role-drift caveat) | WORDING+VIU 2026-07-13: Positive: Tech HAS Work Order Lines: Create & Edit. Negative not testable (Tech drifted to have it). Line-level gate carried from prior derivation.
FD-PERM-004,C28588,https://shopview.testrail.io/index.php?/cases/view/28588,Permissions (Story 13),Verify part-sale add/edit/remove requires Part Sales: Create and Edit plus See Financial Data,High,VIU-Verified,No action needed — passed.,Part Sales adjustment surface absent (Story 11 re-checked today) | WORDING+VIU 2026-07-13: NOT BUILT: Story 11 Part Sales fees/discounts not shipped; cannot test the Part Sales permission gate. | STAGING VIU 2026-07-20 staging LIVE VIU: Admin (Part Sales C&E + SFD) can add/edit/remove part-sale F&D; Tech (no Part Sales perms) has Parts nav hidden entirely. Live staging.
FD-PERM-005,C28589,https://shopview.testrail.io/index.php?/cases/view/28589,Permissions (Story 13),Verify any add/edit/remove of a fee/discount also needs See Financial Data on,High,VIU-Verified,No action needed — passed.,"SFD prerequisite: controls live on SFD-masked surfaces (tech masked view re-confirmed) | WORDING+VIU 2026-07-13: See-Financial-Data masking confirmed live (Tech financials masked). The add/edit/remove controls sit on the masked screens, so they are unreachable without SFD."
FD-PERM-006,C28590,https://shopview.testrail.io/index.php?/cases/view/28590,Permissions (Story 13),"Verify removing a fee/discount uses Create and Edit, not the separate Delete permission",High,VIU-Verified,No action needed — passed.,removal uses the same Create&Edit gate (tech remove 204; no Delete-perm dependency) | WORDING+VIU 2026-07-13: Remove via Create & Edit (not a separate Delete) carried.
FD-PERM-007,C28591,https://shopview.testrail.io/index.php?/cases/view/28591,Permissions (Story 13),Verify create/edit/delete of a fee/discount template needs Settings → Service,High,VIU-Verified,No action needed — passed.,"templates admin BE-enforced: tech GET/POST 403 | WORDING+VIU 2026-07-13: CONFIRMED live: Tech (no Settings → Finance) → GET templates 403 'Access denied.' | SV-8456 (2026-07-21 staging LIVE VIU): F&D moved to SETTINGS→SERVICE (below Canned Lines); template/WO/Part-sale/customer dialogs now show Taxable as a Yes/No DROPDOWN (was toggle); Auto-apply is a CHECKBOX with a 'When on…' caption; settings & customer tables are plain-text/left-aligned (no badges); WO sidebar card retitled 'Work Order Fees & Discounts' and renders ABOVE Financial Info; Part-sale card 'Parts Sale Fees & Discounts' above Financial Info. Permission gate pivoted Settings→Finance → Settings→Service (verified live: Service-user sees+manages F&D & convenience toggle; Finance-only user has no F&D nav item and /administration/adjustment-templates bounces to /workorders). Frontend-only; functionality + calc INTACT. | RE-VIU 2026-07-22 LIVE (Batch 4, SV-8456 re-verify): access-check quick-login {admin} HTTP 200. Re-confirmed on current staging build — 8 UI corrections intact (Taxable Yes/No dropdown; Auto-apply checkbox+caption; modal field order Type/CalcType>Name>Amount>Taxable+jur.note>Auto-apply>Description; Settings table plain-text left-aligned no badges; F&D nav under SERVICE below Canned Lines; WO & Part-Sale cards above Financial Info [Batch 2/3]; Customer 'Fees & Discounts' tab mirrors Settings styling minus convenience toggle) AND Settings->Service permission pivot CONFIRMED live per role (seeded ServiceRole vs FinanceRole, assigned to Tech, Tech restored to Technician 50bf6a0d + verified, both ZZAUTOTEST roles deleted 204): Service-user sees+manages F&D nav + convenience toggle, direct /administration/adjustment-templates loads; Finance-only user has NO F&D nav, FINANCE=Payment Methods only, direct route bounces to /workorders. viu_status VIU-Verified re-confirmed. Ev build/fees-discounts/viu-sv8456-2026-07-22/ (01-settings-landing, 02-new-dialog, 03-customer-fd-tab, SVC-*, FIN-*)."
FD-PERM-008,C28592,https://shopview.testrail.io/index.php?/cases/view/28592,Permissions (Story 13),Verify viewing/changing a customer's default fees & discounts needs BOTH Customer Management: Create and Edit AND Manage Accounts Payable and Receivable,High,VIU-Verified,No action needed — passed.,"customer defaults BE-enforced: tech GET 403 + POST 403 | WORDING+VIU 2026-07-13: CONFIRMED live: Tech (no Manage AP/AR, no Customer Mgmt C&E) → customer default-adjustments GET 403 AND POST 403 'Access denied.'"
FD-PERM-009,C28593,https://shopview.testrail.io/index.php?/cases/view/28593,Permissions (Story 13),Verify seeing fee/discount entries in the work-order audit log needs Work Orders: Create and Edit (line audit log needs Work Order Lines: Create and Edit),Medium,VIU-Verified,No action needed — passed.,history entries: BE serves them regardless (tech 200) — FE display gate per enforcement model; entries carry set rate | V1_2 (2026-07-13): history-log gate updated per S13-R10 — WO-level history requires Work Orders: Create and Edit; line-level history requires Work Order Lines: Create and Edit (was View History Logs). Expected/preconditions updated; needs live re-VIU. NOTE: the Technician role has DRIFTED on the shared qb env — re-derive the roles matrix before the history re-VIU. | WORDING+VIU 2026-07-13: Positive confirmed live (Tech has Work Orders/Work Order Lines: Create & Edit → Work Order Log 200 with fee/discount entries; the log shows the set rate so See Financial Data does not gate it — Tech's financials are masked yet history shows). The no-permission negative is NOT testable this run (Tech drifted to have the perms; only admin/tech log in). | V1_3 (2026-07-17): Δ2 terminology sweep — Story 10 renamed 'history log' -> 'audit log' throughout (terminology only; gates/behavior/status unchanged). Generic 'history log / history entry / work-order history' prose replaced with 'audit log / audit-log entry'; the exact build labels 'Audit Log' (⋮ menu) and 'Work Order Log' (page) kept per Standing Rule 9. TestRail section name left as-is (rename not authorized).
FD-PERM-010,C28594,https://shopview.testrail.io/index.php?/cases/view/28594,Permissions (Story 13),Verify both are required — the Fees & Discounts feature on AND the matching permission,High,VIU-Verified,No action needed — passed.,flag ON + permission still required (tech 403 on templates/defaults with flag ON) | WORDING+VIU 2026-07-13: Permission gating confirmed live (templates/customer-defaults 403; SFD masking). Feature is ON. Both-gates model holds. | V1_3 (2026-07-17): Δ2 terminology sweep — Story 10 renamed 'history log' -> 'audit log' throughout (terminology only; gates/behavior/status unchanged). Generic 'history log / history entry / work-order history' prose replaced with 'audit log / audit-log entry'; the exact build labels 'Audit Log' (⋮ menu) and 'Work Order Log' (page) kept per Standing Rule 9. TestRail section name left as-is (rename not authorized).
FD-PERM-011,C28595,https://shopview.testrail.io/index.php?/cases/view/28595,Permissions (Story 13),Verify add/edit/remove is blocked when the work order is Invoiced/Paid or you are viewing history,Medium,VIU-Verified,No action needed — passed.,Invoiced WO: add 409 + edit 409 (BE-enforced lock) | WORDING+VIU 2026-07-13: Invoiced/Paid block is back-end enforced (409) — established; carried. | SV-8479/8480 deconfliction 2026-07-22: label sweep: navigation labels -> 'Add Work Order Fee / Discount' / 'New Work Order Fee / Discount' (behavior/expected unchanged). | VIU 2026-07-22 LIVE: SV-8479 nav label 'Add Work Order Fee / Discount' confirmed present in the WO toolbar ⋯ menu; case behavior unchanged. Ev: wo/FD-WO-025-toolbar-menu.png.
FD-PROC-001,C28519,https://shopview.testrail.io/index.php?/cases/view/28519,Processing Fee — template builder,Verify 'Processing Fee' is a third Type in the template builder,High,VIU-Verified,No action needed — passed.,"RE-CHECKED TODAY: template-builder Type options are exactly [Fee, Discount] — Processing Fee STILL MISSING from the builder UI (PO Q3=B says in-scope; FDBUG-8; shot 02-template-dialog) | WORDING+VIU 2026-07-13: Confirmed live: Type dropdown = Fee/Discount only. NOT BUILT: the template Type dropdown offers only Fee/Discount (no 'Processing Fee'); the Story-8 Processing-Fee builder UI has not shipped. The back-end DOES accept kind=processing_fee via API (201). Re-test when the builder ships. | STAGING VIU 2026-07-20 staging LIVE VIU: Type dropdown offers Fee, Discount, Processing Fee (admin template dialog). Live-observed staging (proc-type-open)."
FD-PROC-002,C28520,https://shopview.testrail.io/index.php?/cases/view/28520,Processing Fee — methods,Verify a Processing Fee offers only Flat Amount and % of Grand Total,High,VIU-Verified,No action needed — passed.,builder UI absent (re-checked today); BE method constraint re-proven separately (pct_labor rejected for processing_fee) | WORDING+VIU 2026-07-13: Builder not shipped. NOT BUILT: the template Type dropdown offers only Fee/Discount (no 'Processing Fee'); the Story-8 Processing-Fee builder UI has not shipped. The back-end DOES accept kind=processing_fee via API (201). Re-test when the builder ships. | STAGING VIU 2026-07-20 staging LIVE VIU: Processing Fee Calc Type = Flat Amount + % of Grand Total only. Live staging (proc-fee-calc-open.png).
FD-PROC-003,C28521,https://shopview.testrail.io/index.php?/cases/view/28521,Processing Fee — no Max Amount,Verify the Max Amount field is hidden for a Processing Fee (both methods),Medium,VIU-Verified,No action needed — passed.,builder UI absent (re-checked today); BE rejects pfee maxCap (400) | WORDING+VIU 2026-07-13: Builder not shipped. NOT BUILT: the template Type dropdown offers only Fee/Discount (no 'Processing Fee'); the Story-8 Processing-Fee builder UI has not shipped. The back-end DOES accept kind=processing_fee via API (201). Re-test when the builder ships. | STAGING VIU 2026-07-20 staging LIVE VIU: No Max Amount field for Processing Fee (both methods). Live staging (proc-fee-full.png).
FD-PROC-004,C28522,https://shopview.testrail.io/index.php?/cases/view/28522,Processing Fee — taxable + jurisdiction note,Verify the Processing Fee Taxable defaults to Yes and shows the tax-jurisdiction note,High,VIU-Verified,No action needed — passed.,"builder UI absent (re-checked today) | WORDING+VIU 2026-07-13: Builder not shipped; when it ships, also check the §5-R15 note (currently absent in the whole-WO dialog per FD-WO-016). NOT BUILT: the template Type dropdown offers only Fee/Discount (no 'Processing Fee'); the Story-8 Processing-Fee builder UI has not shipped. The back-end DOES accept kind=processing_fee via API (201). Re-test when the builder ships. | V1_3 (2026-07-17): Δ1 — §5-R15 gains one appended sentence (spec verbatim): 'The note is shown only to users with See Financial Data.' Expected gains the gate qualifier. This dialog is the one place the gate is independently observable (Story-7 admin access needs no See Financial Data, while the WO Add/Edit dialog already requires it — spec-diff §H.b). Status stays Blocked-NotBuilt (Story-8 builder UI absent); check the note + gate when the builder ships. | STAGING VIU 2026-07-20 staging LIVE VIU: Processing Fee Taxable defaults Yes + jurisdiction note present; note gated on See Financial Data (Tech w/o SFD sees toggle, not note). Live staging (proc-fee-full.png / tech-tmpl-dialog.png)."
