"Locations: Staging Heavy Duty - 9919"
Type,"Part #",Description,Category,Vendor,"Units Sold","Units Returned","Sold (WO)","Sold (Parts Sale)","Unit Cost","Sell Price",Revenue,Margin,"Margin %",Demand,"Last Sale","On Hand",Turns/Yr,Min,Max
Inventory,2--110800,"SPRING BRAKE VALVE, CONTROL","HD-Air Brakes & Air Suspension","Zoburg Maintenance",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"559 days",1.00,0.00,0,0
Inventory,2--127-A,"1/8"" NPT RUN TEE","HD-Hose & Fittings","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--127-B,"1/4"" NPT RUN TEE","HD-Hose & Fittings","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--127-C,"3/8"" NPT RUN TEE","HD-Hose & Fittings","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,2--127-D,"1/2"" NPT RUN TEE","HD-Hose & Fittings","Aiboro Rentals",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,2--145-4A,"1/4"" BRASS SAE INVERTED FLARE X 1/8"" CENTER MALE NPT TEE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,2--145-6B,"3/8"" BRASS SAE INVERTED FLARE X 1/4"" CENTER MALE NPT TEE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,2--1460-10,"5/8"" BRASS TUBE SLEEVE FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1460-4,"1/4"" BRASS TUBE SLEEVE FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1460-6,"3/8"" BRASS TUBE SLEEVE FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1460-8,"1/2"" BRASS TUBE SLEEVE FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"553 days",9.00,0.00,0,0
Inventory,2--1461-10,"5/8"" BRASS TUBE NUT FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1461-4,"1/4"" BRASS TUBE NUT FOR NYLON","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1461-6,"3/8"" BRASS TUBE NUT FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1461-8,"1/2"" BRASS TUBE NUT FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"553 days",9.00,0.00,0,0
Inventory,2--1462-10,"5/8"" BRASS TUBE UNION COUPLING FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1462-12,"3/4"" BRASS TUBE UNION COUPLING FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1462-4,"1/4"" BRASS TUBE UNION COUPLING FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,0
Inventory,2--1462-6,"3/8"" BRASS TUBE UNION COUPLING FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,0
Inventory,2--1462-8,"1/2"" BRASS TUBE UNION COUPLING FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1464-4,"1/4"" BRASS TUBE ALL ENDS TEE FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1464-6,"3/8"" BRASS TUBE ALL ENDS TEE FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1464-8,"1/2"" BRASS TUBE ALL ENDS TEE FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1465-4,"1/4"" BRASS TUBE 90 ELBOW FOR N","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1465-6,"3/8"" BRASS TUBE 90 ELBOW FOR N","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1465-8,"1/2"" BRASS TUBE 90 ELBOW FOR N","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,2--1468-10C,"5/8"" BRASS TUBE X 3/8"" MALE NPT FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1468-10D,"5/8"" BRASS TUBE X 1/2"" MALE NPT FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1468-4A,"1/4"" BRASS TUBE X 1/8"" MALE NPT FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1468-4B,"1/4"" BRASS TUBE X 1/4"" MALE NPT FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1468-4C,"1/4"" BRASS TUBE X 3/8"" MALE NPT FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1468-4D,"1/4"" BRASS TUBE X 1/2"" MALE NPT FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1468-6A,"3/8"" BRASS TUBE X 1/8"" MALE NPT FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1468-6B,"3/8"" BRASS TUBE X 1/4"" MALE NPT FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,0
Inventory,2--1468-6C,"3/8"" BRASS TUBE X 3/8"" MALE NPT FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,0
Inventory,2--1468-6D,"3/8"" BRASS TUBE X 1/2"" MALE NPT FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,0
Inventory,2--1468-8B,"1/2"" BRASS TUBE X 1/4"" MALE NPT FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1468-8C,"1/2"" BRASS TUBE X 3/8"" MALE NPT FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1468-8D,"1/2"" BRASS TUBE X 1/2"" MALE NPT FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1468-8E,"1/2"" BRASS TUBE X 3/4"" MALE NPT FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,0
Inventory,2--1469-10C,"5/8"" BRASS TUBE X 3/8"" MALE NPT 90 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"493 days",5.00,0.00,0,0
Inventory,2--1469-10E,"5/8"" BRASS TUBE X 3/4"" MALE NPT 90 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,0
Inventory,2--1469-12D,"3/4"" BRASS TUBE X 1/2"" MALE NPT 90 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1469-4A,"1/4"" BRASS TUBE X 1/8"" MALE NPT 90 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1469-4B,"1/4"" BRASS TUBE X 1/4"" MALE NPT 90 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1469-4C,"1/4"" BRASS TUBE X 3/8"" MALE NPT 90 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1469-6A,"3/8"" BRASS TUBE X 1/8"" MALE NPT 90 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1469-6B,"3/8"" BRASS TUBE X 1/4"" MALE NPT 90 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"215 days",9.00,0.00,0,0
Inventory,2--1469-6C,"3/8"" BRASS TUBE X 3/8"" MALE NPT 90 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1469-6D,"3/8"" BRASS TUBE X 1/2"" MALE NPT 90 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1469-8B,"1/2"" BRASS TUBE X 1/4"" MALE NPT 90 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,9.00,0.00,0,0
Inventory,2--1469-8C,"1/2"" BRASS TUBE X 3/8"" MALE NPT 90 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,0
Inventory,2--1469-8D,"1/2"" BRASS TUBE X 1/2"" MALE NPT 90 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1471-4A,"1/4"" BRASS TUBE X 1/8"" MALE NP","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1471-4B,"1/4"" BRASS TUBE X 1/4"" MALE NP","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1471-6B,"3/8"" BRASS TUBE X 1/4"" MALE NPT RUN TEE FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1471-6C,"3/8"" BRASS TUBE X 3/8"" MALE NPT RUN TEE FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1471-8C,"1/2"" BRASS TUBE X 3/8"" MALE NP","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,7.00,0.00,0,0
Inventory,2--1471-8D,"1/2"" BRASS TUBE X 1/2"" MALE NP","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1472-10D,"5/8"" BRASS TUBE X 1/2"" MALE NPT BRANCH TEE FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,0
Inventory,2--1472-4A,"1/4"" BRASS TUBE X 1/8"" MALE NPT BRANCH TEE FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1472-4B,"1/4"" BRASS TUBE X 1/4"" MALE NPT BRANCH TEE FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"329 days",8.00,0.00,0,0
Inventory,2--1472-6B,"3/8"" BRASS TUBE X 1/4"" MALE NPT BRANCH TEE FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,0
Inventory,2--1472-6C,"3/8"" BRASS TUBE X 3/8"" MALE NPT BRANCH TEE FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1472-8B,"1/2"" BRASS TUBE X 1/4"" MALE NPT BRANCH TEE FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1472-8C,"1/2"" BRASS TUBE X 3/8"" MALE NPT BRANCH TEE FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,7.00,0.00,0,0
Inventory,2--1472-8D,"1/2"" BRASS TUBE X 1/2"" MALE NPT BRANCH TEE FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,2--1474-4A,"1/4"" BRASS TUBE X 1/8"" MALE NPT 45 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1474-4B,"1/4"" BRASS TUBE X 1/4"" MALE NPT 45 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1474-6B,"3/8"" BRASS TUBE X 1/4"" MALE NPT 45 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1474-6C,"3/8"" BRASS TUBE X 3/8"" MALE NPT 45 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1474-6D,"3/8"" BRASS TUBE X 1/2"" MALE NPT 45 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1474-8B,"1/2"" BRASS TUBE X 1/4"" MALE NPT 45 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1474-8C,"1/2"" BRASS TUBE X 3/8"" MALE NPT 45 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1474-8D,"1/2"" BRASS TUBE X 1/2"" MALE NPT 45 ELBOW FOR NYLON DOT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1477-10,"BRASS BULKHEAD UNION 58","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1477-12,"BRASS BULKHEAD UNION 3/4""","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1477-4,"1/4"" BRASS TUBE BULKHEAD UNION","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1477-6,"3/8"" BRASS TUBE BULKHEAD UNION","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1477-8,"1/2"" BRASS TUBE BULKHEAD UNION","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1481-10,"0.440"" ID NYLON DOT TUBE BRASS INSERT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1481-4,"0.170"" ID NYLON DOT TUBE BRASS INSERT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1481-6,"0.250"" ID NYLON DOT TUBE BRASS INSERT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1481-8,"0.375"" ID NYLON DOT TUBE BRASS INSERT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1490-6,"3/8"" BRASS SLEEVE FOR RUBBER DOT HOSE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"556 days",6.00,0.00,0,0
Inventory,2--1490-8,"1/2"" BRASS SLEEVE FOR RUBBER DOT HOSE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,0
Inventory,2--1491-6,"3/8"" BRASS NUT ONLY FOR RUBBER","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,0
Inventory,2--1491-8,"1/2"" BRASS NUT ONLY FOR RUBBER","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,0
Inventory,2--1492-6B,"3/8"" X 1/4"" BRASS MALE NPT FOR RUBBER DOT HOSE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,0
Inventory,2--1492-6C,"3/8"" X 3/8"" BRASS MALE NPT FOR RUBBER DOT HOSE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,0
Inventory,2--1492-6D,"3/8"" X 1/2"" BRASS MALE NPT FOR RUBBER DOT HOSE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"523 days",5.00,0.00,0,0
Inventory,2--1492-6S,"3/8"" BRASS SPLICER/MENDER FOR RUBBER DOT HOSE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,2--1492-8C,"1/2"" X 3/8"" BRASS MALE NPT FOR RUBBER DOT HOSE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,2--1492-8D,"1/2"" X 1/2"" BRASS MALE NPT FOR RUBBER DOT HOSE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,0
Inventory,2--1492-8S,"1/2"" BRASS SPLICER/MENDER FOR RUBBER DOT HOSE","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1493-6B,"3/8"" RUBBER DOT HOSE X 1/4"" MALE NPT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,2--1493-6C,"3/8"" RUBBER DOT HOSE X 3/8"" MALE NPT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,0
Inventory,2--1493-8C,"1/2"" RUBBER DOT HOSE X 3/8"" MALE NPT","HD-Hose & Fittings","Enson Forestry",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"459 days",3.00,0.00,0,0
Inventory,2--1493-8D,"1/2"" RUBBER DOT HOSE X 1/2"" MALE NPT","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,4.00,0.00,0,0
Inventory,2--1495-C,"3/8"" X 3/8""  FEM","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,6.00,0.00,0,0
Inventory,2--1495-L,"1/4"" X 1/4""  FEM","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,7.00,0.00,0,0
Inventory,2--1495-S,"1/4"" X 1/4""  FEM","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,8.00,0.00,0,0
Inventory,2--1495B-A,"1/8"" X 1/8"" BRASS FEMALE NPT BULKHEAD 1.50"" LONG","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,10.00,0.00,0,0
Inventory,2--1495B-D,"1/2"" X 1/2"" BRASS FEMALE NPT BULKHEAD 1.50"" LONG","HD-Hose & Fittings","Humoor Energy",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,0
Inventory,2--177.73824,"AIR BRAKE HOSE 1/2 X 3/8 SWIVEL 24""","HD-Air Brakes & Air Suspension","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,5.00,0.00,0,0
Inventory,2--178.2540,"RELAY 5 PIN 12V (332204101, 44450)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,2--178.2541,"RELAY MINI - 5 PIN 12V 40/30 SPDT (1250, 841076, 03-32204-125, 03-32204-150)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,2--178.2542,"RELAY MINI - 5 PIN 24V 20/10 SPDT (1251, 11-3004, RD544170)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,2--178.2543,"RELAY MINI 5 PIN 12V 40/30A SPDT DIODE (1252, 3949297, 2012557C1)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,2--178.2544,"RELAY MAXI 4 PIN 12V 70A SPST RESISTOR (1293, 11-3040, 10-00328-00)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,2--178.2545,"RELAY MINI 5 PIN 12V 50/30A SPDT RESISTR (1295, 11-3041, 1800173)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,"355 days",1.00,0.00,0,0
Inventory,2--178.2553,"ELECTRONIC FLASHER 2 TERMINAL 12VDC 2 PRONG2-10 INCANDESCENT LAMPS(44810)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,2--178.2555,"LED FLASHER 12VDC 3 Prong2W - 100W(091225)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,2--178.2570,"RELAY MAXI 4 PIN 12V 70A SPST RESISTOR (091233, 197505, 41444)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
Inventory,2--178.46502,"RELAY MINI 280 5 PIN 12V 50/30A SPDT (1266, VF2815F14S01, 898H1CHCR1)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,2--178.46503,"RELAY MICRO ISO 5 PIN 12V 20/10A SPDT (1267, 6805450005, VFM15F41, 12135084)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,2.00,0.00,0,0
Inventory,2--178.46505,"RELAY MAXI 4 PIN 12V 70A SPST (1265, F5RZ14089CB, V23136J4X31)","HD-Lighting & Electrical","Iview Commercial",0.00,0.00,0.00,0.00,—,—,$0.00,$0.00,—,0,—,1.00,0.00,0,0
