group,foreign_case,author,section,case_verdict,unit_where,unit_verdict,strength,signature,missing_token,our_cases,why,assertion
37,C1329,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step2.content,CANDIDATE GAP,PHRASING,1st 28th pick,1st,,"no case of ours contains '1st' together with ['28th', 'pick']","<li>From the 'Date Range' dropdown select 'Custom' and pick 'Start' and 'End' date (e.g., September 1st to 28th )</li>"
37,C1329,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step2.expected,CANDIDATE GAP,STRONG,payroll option selected,option,,"no case of ours contains 'option' together with ['payroll', 'selected']",<li>'Payroll Timesheet' option is selected</li>
37,C1329,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step2.expected,CANDIDATE GAP,STRONG,specified dat option,dat,,"no case of ours contains 'dat' together with ['specified', 'option']",<li>'Custom' option is selected with specified 'Start' and 'End' dates</li>
37,C1329,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step2.expected,CANDIDATE GAP,STRONG,csv downloaded file,file,,"no case of ours contains 'file' together with ['csv', 'downloaded']",<li>CSV file is downloaded</li>
37,C1329,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step3.content,CANDIDATE GAP,STRONG,csv file data,file,,"no case of ours contains 'file' together with ['csv', 'data']",<li>Open CSV file and verify its data</li>
37,C1329,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step3.expected,CANDIDATE GAP,STRONG,following column visible,column,,"no case of ours contains 'column' together with ['following', 'visible']",<li><p>Following columns are visible:</p>
37,C1329,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step3.expected,CANDIDATE GAP,STRONG,grouped name employee,name,,"no case of ours contains 'name' together with ['grouped', 'employee']",<li>Employee Name (data is grouped by Employee Name)</li>
37,C1329,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step3.expected,CANDIDATE GAP,PHRASING,format newest oldest,format,,"no case of ours contains 'format' together with ['newest', 'oldest']",<li>Date (dates are sorted from the oldest to the newest per employee with <strong>yyyy-mm-dd</strong> format)</li>
37,C1329,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step3.expected,CANDIDATE GAP,STRONG,$employeename strong employee,employee,,"no case of ours contains 'employee' together with ['$employeename', 'strong']",<li><strong>Total for $employeeName</strong> row is present for each employee</li>
37,C1329,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step3.expected,COVERED-BY,STRONG,internal name employee,,C19248,"all of ['internal', 'name', 'employee'] co-occur in a case of ours",<tr><th>Employee Name</th><th>Date</th><th>Total Hours</th><th>WO Hours</th><th>Internal Hours</th></tr>
37,C1329,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step3.expected,CANDIDATE GAP,PHRASING,$employeename class table,$employeename,,"no case of ours contains '$employeename' together with ['class', 'table']","<tr><td class=""table-data"">$employeeName</td class=""table-data""><td class=""table-data""></td class=""table-data""><td class=""table-data""></td class=""table-data""><td class=""table-data""></td class=""table-data""><td class=""table-data""></td class=""table-data""></tr>"
37,C1329,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step3.expected,CANDIDATE GAP,PHRASING,2024 class table,2024,,"no case of ours contains '2024' together with ['class', 'table']","<tr><td class=""table-data""></td class=""table-data""><td class=""table-data"">2024-09-01</td class=""table-data""><td class=""table-data"">1</td class=""table-data""><td class=""table-data"">1</td class=""table-data""><td class=""table-data"">0</td class=""table-data""></tr>"
37,C1329,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step3.expected,CANDIDATE GAP,PHRASING,2024 class table,2024,,"no case of ours contains '2024' together with ['class', 'table']","<tr><td class=""table-data""></td class=""table-data""><td class=""table-data"">2024-09-15</td class=""table-data""><td class=""table-data"">2</td class=""table-data""><td class=""table-data"">0</td class=""table-data""><td class=""table-data"">2</td class=""table-data""></tr>"
37,C1329,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step3.expected,CANDIDATE GAP,PHRASING,2024 class table,2024,,"no case of ours contains '2024' together with ['class', 'table']","<tr><td class=""table-data""></td class=""table-data""><td class=""table-data"">2024-09-28</td class=""table-data""><td class=""table-data"">3</td class=""table-data""><td class=""table-data"">3</td class=""table-data""><td class=""table-data"">0</td class=""table-data""></tr>"
37,C1329,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step3.expected,CANDIDATE GAP,PHRASING,$employeename class table,$employeename,,"no case of ours contains '$employeename' together with ['class', 'table']","<tr><td class=""table-data"">Total for $employeeName</td class=""table-data""><td class=""table-data""></td class=""table-data""><td class=""table-data"">6</td class=""table-data""><td class=""table-data"">4</td class=""table-data""><td class=""table-data"">2</td class=""table-data""></tr>"
37,C1329,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step4.content,CANDIDATE GAP,STRONG,csv file option,file,,"no case of ours contains 'file' together with ['csv', 'option']",<li>Download CSV file for each 'Date Range' dropdown option and verify its data</li>
37,C1329,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step4.expected,CANDIDATE GAP,PHRASING,csv format grouping,csv,,"no case of ours contains 'csv' together with ['format', 'grouping']","<li>CSV file has same columns with same formats, grouping, and sorting</li>"
37,C1771,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step1.content,CANDIDATE GAP,STRONG,strong side menu,side,,"no case of ours contains 'side' together with ['strong', 'menu']",<li>Click on <strong>Reports</strong> on the side menu</li>
37,C1771,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step1.expected,CANDIDATE GAP,STRONG,strong export modal,export,,"no case of ours contains 'export' together with ['strong', 'modal']",<li><strong>Export Report</strong> modal opens</li>
37,C1771,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step2.content,CANDIDATE GAP,STRONG,journal strong name,name,,"no case of ours contains 'name' together with ['journal', 'strong']",<li>Under <strong>Report Name</strong> dropdown select <strong>Journal Entry</strong></li>
37,C1771,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step2.content,CANDIDATE GAP,STRONG,strong range date,range,,"no case of ours contains 'range' together with ['strong', 'date']",<li>Under <strong>Date Range</strong> select any range</li>
37,C1771,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step2.expected,CANDIDATE GAP,STRONG,journal selected entry,selected,,"no case of ours contains 'selected' together with ['journal', 'entry']",<li>Journal Entry is selected</li>
37,C1771,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step2.expected,COVERED-BY,STRONG,selected range date,,C19249 C19250 C19253,"all of ['selected', 'range', 'date'] co-occur in a case of ours",<li>Date range is selected</li>
37,C1771,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step3.expected,CANDIDATE GAP,STRONG,strong export close,export,,"no case of ours contains 'export' together with ['strong', 'close']",<li><strong>Export Report</strong> modal closes</li>
37,C1771,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step3.expected,CANDIDATE GAP,PHRASING,downloaded entry.csv journal,downloaded,,"no case of ours contains 'downloaded' together with ['entry.csv', 'journal']",<li>File is successfully downloaded as <strong>journal_entry.csv</strong></li>
37,C1771,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step3.expected,CANDIDATE GAP,STRONG,corner bottom message,bottom,,"no case of ours contains 'bottom' together with ['corner', 'message']",<li>Success message appears in the bottom right corner:
37,C1771,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step3.expected,CANDIDATE GAP,STRONG,strong exported successfully,exported,,"no case of ours contains 'exported' together with ['strong', 'successfully']",<strong>Data exported successfully.</strong></li>
37,C1772,Vladimir Tomovic,Test Cases > Reports > Export reports,CONTRADICTS-OURS,step1.content,CANDIDATE GAP,STRONG,journal strong option,option,,"no case of ours contains 'option' together with ['journal', 'strong']",<li>Verify <strong>Date Range</strong> dropdown options for <strong>Journal Entry</strong></li>
37,C1772,Vladimir Tomovic,Test Cases > Reports > Export reports,CONTRADICTS-OURS,step1.expected,CONTRADICTS-OURS,STRONG,option range date,option,C19251 C19253 C19273,"our case(s) share this topic AND carry a closed-list/negation marker, while never mentioning 'option' - read both before ruling",<p>Date Range options are:</p>
37,C1772,Vladimir Tomovic,Test Cases > Reports > Export reports,CONTRADICTS-OURS,step2.content,CANDIDATE GAP,STRONG,pick strong custom,custom,,"no case of ours contains 'custom' together with ['pick', 'strong']",<li>Select <strong>Custom</strong> range and pick any <strong>Start</strong> and <strong>End</strong> date</li>
37,C1772,Vladimir Tomovic,Test Cases > Reports > Export reports,CONTRADICTS-OURS,step2.content,CANDIDATE GAP,STRONG,journal strong export,export,,"no case of ours contains 'export' together with ['journal', 'strong']",<li>Download export file and verify <strong>Journal Date</strong> column values are within selected range</li>
37,C1772,Vladimir Tomovic,Test Cases > Reports > Export reports,CONTRADICTS-OURS,step2.expected,CANDIDATE GAP,STRONG,journal strong valu,valu,,"no case of ours contains 'valu' together with ['journal', 'strong']",<li><strong>Journal Date</strong> values are within selected range</li>
37,C1772,Vladimir Tomovic,Test Cases > Reports > Export reports,CONTRADICTS-OURS,step3.content,CANDIDATE GAP,STRONG,strong option dropdown,option,,"no case of ours contains 'option' together with ['strong', 'dropdown']",<li>Repeat <strong>Step 2</strong> for all other <strong>Date Range</strong> dropdown options</li>
37,C1772,Vladimir Tomovic,Test Cases > Reports > Export reports,CONTRADICTS-OURS,step3.expected,CANDIDATE GAP,STRONG,journal strong valu,valu,,"no case of ours contains 'valu' together with ['journal', 'strong']",<li><strong>Journal Date</strong> values are within selected range</li>
37,C1773,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,custom_preconds,CANDIDATE GAP,PHRASING,downloaded journal strong,downloaded,,"no case of ours contains 'downloaded' together with ['journal', 'strong']",<li><strong>Journal Entry</strong> report is downloaded</li>
37,C1773,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step1.content,CANDIDATE GAP,PHRASING,journal strong structure,journal,,"no case of ours contains 'journal' together with ['strong', 'structure']",<li>Verify <strong>Journal Entry</strong> report column structure</li>
37,C1773,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,$sequencenumber journal strong,$sequencenumber,,"no case of ours contains '$sequencenumber' together with ['journal', 'strong']",<li>Journal No ( <strong>SV-$sequenceNumber</strong> )</li>
37,C1773,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step1.expected,CANDIDATE GAP,STRONG,happened journal action,action,,"no case of ours contains 'action' together with ['happened', 'journal']",<li>Journal Date (Date on which action happened
37,C1773,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step1.expected,CANDIDATE GAP,STRONG,invoiced reversed action,action,,"no case of ours contains 'action' together with ['invoiced', 'reversed']",actions are invoiced or reversed)</li>
37,C1773,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,depending inventory special,depending,,"no case of ours contains 'depending' together with ['inventory', 'special']",<li>Account (Inventory or Special depending on action)</li>
37,C1773,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step1.expected,CANDIDATE GAP,STRONG,amount journal total,total,,"no case of ours contains 'total' together with ['amount', 'journal']",<li>Amount (Total value of the journal entry)</li>
37,C1773,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,description strong todo,description,,"no case of ours contains 'description' together with ['strong', 'todo']",<li>Description ( <strong>TODO</strong> )</li>
37,C1773,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step1.expected,CANDIDATE GAP,STRONG,class shop location,location,,"no case of ours contains 'location' together with ['class', 'shop']",<li>Class (Shop location)</li>
37,C1773,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step1.expected,CANDIDATE GAP,STRONG,adjustment false alway,alway,,"no case of ours contains 'alway' together with ['adjustment', 'false']",<li>Is Adjustment (Always set to FALSE)</li>
37,C1773,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,decrease inventory invoicing,decrease,,"no case of ours contains 'decrease' together with ['inventory', 'invoicing']",<li>invoicing a WO with an inventory part on it (action-inventory decrease)</li>
37,C1773,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,increase inventory reversing,increase,,"no case of ours contains 'increase' together with ['inventory', 'reversing']",<li>reversing a WO with a inventory part on it (action-inventory increase)</li>
37,C1773,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,cost counting cycle,cost,,"no case of ours contains 'cost' together with ['counting', 'cycle']",<li>cycle counting down the qty or cost (action-inventory decrease)</li>
37,C1773,Vladimir Tomovic,Test Cases > Reports > Export reports,CANDIDATE GAP,step1.expected,CANDIDATE GAP,PHRASING,cost counting cycle,cost,,"no case of ours contains 'cost' together with ['counting', 'cycle']",<li>cycle counting up the qty or cost (action-inventory increase)</li>
