report,report_prefix,story,story_title,requirement_id,kind,requirement_text,status,covering_cases,covering_c_ids,retired_only_anchor,text_candidates,verdict,judgement
Sales By Representative,SBR,6,Expand a rep to view their invoices,S6-R9,requirement,"S6-R9:** Within an expanded rep (and within the Unassigned row), invoice detail rows are ordered by **invoice date descending** (newest first), tie-broken by **invoice number ascending by the numeric portion after the`P`/`S` prefix** (numeric, not lexical — so `S999` precedes `S1000`); if both the date and the numeric portion tie (e.g., `P100` and `S100` on the same day), `P` (Parts) sorts before `S` (Service). This order is independent of the rep-row column sort (Story 11, which reorders rep summary rows only) and is the same order used in the Expanded View PDF per-rep tables (S14-R6) and the",COVERED-DIRECT,SBR-EXP-04; SBR-TREE-09,C30279; C30225,,,,
Sales By Representative,SBR,6,Expand a rep to view their invoices,S6-N1,negative,"S6-N1:** If a filter change removes a rep from the result set (they no longer have a matching invoice), the rep and its expansion state are gone; if a later filter change brings the rep back, the row renders collapsed (it does not auto-re-expand).",COVERED-DIRECT,SBR-TREE-08,C30224,,,,
Sales By Representative,SBR,6,Expand a rep to view their invoices,S6-N2,negative,"S6-N2:** If the Show Unassigned toggle is turned off while the Unassigned row is expanded, the row is removed; turning the toggle back on renders it collapsed. **Edge cases:**",COVERED-DIRECT,SBR-UNAS-04,C30264,,,,
Sales By Representative,SBR,6,Expand a rep to view their invoices,S6-E1,edge,S6-E1:** A rep with a single matching invoice can still be expanded; one detail row is shown. * * *,COVERED-DIRECT,SBR-TREE-05,C30221,,,,
Sales By Representative,SBR,8,Invoice payment status badge,S8-R1,requirement,S8-R1:** A **Status** column sits between the Customer column and the Inv. Hrs column.,COVERED-DIRECT,SBR-BADGE-01,C30226,,,,
Sales By Representative,SBR,8,Invoice payment status badge,S8-R2,requirement,"S8-R2:** On every invoice detail row, the Status cell renders a small colored badge reading ""Paid,"" ""Partially Paid,"" or ""Unpaid,"" derived from the invoice's payment status via the five-state → three-value mapping in §3 (so `prepaid` shows **Paid** when the balance owed is zero and **Partially Paid** otherwise; `overpaid` shows **Paid**).",COVERED-DIRECT,SBR-BADGE-01,C30226,,,,
Sales By Representative,SBR,8,Invoice payment status badge,S8-R3,requirement,S8-R3:** Paid = dark teal text on light teal; Partially Paid = dark orange on light orange; Unpaid = dark red on light red. These use the application's canonical payment-status color tokens (the same tokens the invoice list uses) so the treatment is consistent app-wide and in both light and dark mode.,COVERED-DIRECT,SBR-BADGE-02,C30227,,,,
Sales By Representative,SBR,8,Invoice payment status badge,S8-R4,requirement,S8-R4:** The badge is vertically centered within its cell.,COVERED-DIRECT,SBR-BADGE-01,C30226,,,,
Sales By Representative,SBR,8,Invoice payment status badge,S8-R5,requirement,"S8-R5:** On rep summary rows, the Status cell is blank.",COVERED-DIRECT,SBR-BADGE-01,C30226,,,,
Sales By Representative,SBR,8,Invoice payment status badge,S8-R6,requirement,"S8-R6:** The badge's text (""Paid""/""Partially Paid""/""Unpaid"") is the accessible label — status is never conveyed by color alone. **Negative cases:**",COVERED-DIRECT,SBR-BADGE-01,C30226,,,,
Sales By Representative,SBR,8,Invoice payment status badge,S8-N1,negative,S8-N1:** Every invoice on a detail row has a payment status; badge rendering is unconditional on detail rows. * * *,COVERED-DIRECT,SBR-BADGE-01,C30226,,,,
Sales By Representative,SBR,9,Inv. Hrs (Labor Delta) column display,S9-R1,requirement,"S9-R1:** The column heading reads ""Inv. Hrs"" (verbatim, including the period after ""Inv"").",COVERED-DIRECT,SBR-CALC-01,C30229,,,,
Sales By Representative,SBR,9,Inv. Hrs (Labor Delta) column display,S9-R2,requirement,"S9-R2:** The value is hours invoiced − hours worked (§3), rounded half-up to one decimal.",COVERED-DIRECT,SBR-CALC-01; SBR-CALC-09,C30229; C38894,,,,
Sales By Representative,SBR,9,Inv. Hrs (Labor Delta) column display,S9-R3,requirement,"S9-R3:** Positive values show a leading `+` in green (e.g., `+1.5`).",COVERED-DIRECT,SBR-CALC-02,C30230,,,,
Sales By Representative,SBR,9,Inv. Hrs (Labor Delta) column display,S9-R4,requirement,"S9-R4:** Negative values show a leading `-` in red (e.g., `-1.5`).",COVERED-DIRECT,SBR-CALC-02,C30230,,,,
Sales By Representative,SBR,9,Inv. Hrs (Labor Delta) column display,S9-R5,requirement,S9-R5:** Zero/break-even shows `0.0` in the default text color.,COVERED-DIRECT,SBR-CALC-02,C30230,,,,
Sales By Representative,SBR,9,Inv. Hrs (Labor Delta) column display,S9-R6,requirement,"S9-R6:** The same calculation, label, format, and coloring apply to rep summary rows, invoice detail rows, and the totals row (S10-R5, S14-R5/R6). A rep-summary/totals value is round(Σ unrounded per-invoice deltas). **Negative cases:**",COVERED-DIRECT,SBR-CALC-02,C30230,,,,
Sales By Representative,SBR,9,Inv. Hrs (Labor Delta) column display,S9-N1,negative,"S9-N1:** An invoice with **neither billed labor hours nor clocked technician hours** (e.g., a parts-only invoice with no labor and no time logged) shows Inv. Hrs `0.0` in the default color — never blank, ""N/A,"" or ""—"". An invoice with **clocked technician hours but no billed labor line** shows the resulting negative delta per §3 (e.g., `-3.0` in red) — this worked-but-unbilled signal is not suppressed to `0.0`. **Edge cases:**",COVERED-DIRECT,SBR-CALC-03,C30231,,,,
Sales By Representative,SBR,9,Inv. Hrs (Labor Delta) column display,S9-E1,edge,"S9-E1:** A value that rounds to `0.0` (e.g., `+0.04`) shows `0.0` in the default color, not `+0.0` in green.",COVERED-DIRECT,SBR-CALC-02,C30230,,,,
Sales By Representative,SBR,9,Inv. Hrs (Labor Delta) column display,S9-E2,edge,"S9-E2:** Negative values always use an explicit minus and one decimal (e.g., `-0.5`). * * *",COVERED-DIRECT,SBR-CALC-02,C30230,,,,
Sales By Representative,SBR,10,Subtotal column and grand Totals indicator,S10-R1,requirement,S10-R1:** Subtotal is the rightmost column on every row type; nothing renders to its right (S5-R10).,COVERED-DIRECT,SBR-TOT-01,C30237,,,,
Sales By Representative,SBR,10,Subtotal column and grand Totals indicator,S10-R2,requirement,"S10-R2:** On screen, the Subtotal column is pinned to the right edge and stays visible during horizontal scroll, on every rep summary row and invoice detail row. PDFs do not scroll.",COVERED-DIRECT,SBR-TOT-01,C30237,,,,
Sales By Representative,SBR,10,Subtotal column and grand Totals indicator,S10-R3,requirement,"S10-R3:** Subtotal values are bold across the header, every rep summary row, every invoice detail row, and the grand Totals indicator.",COVERED-DIRECT,SBR-TOT-01,C30237,,,,
Sales By Representative,SBR,10,Subtotal column and grand Totals indicator,S10-R4,requirement,"S10-R4:** The pinned Subtotal column matches the row's background color (white on body rows, S18-R7.5) — not a contrasting strip.",COVERED-DIRECT,SBR-TOT-01,C30237,,,,
Sales By Representative,SBR,10,Subtotal column and grand Totals indicator,S10-R5,requirement,"S10-R5: Grand Totals indicator — responsive.** Present whenever at least one summary row exists (a rep row or the Unassigned row); hidden only during loading (S16-R4) and in the empty state (Story 16). The grand totals are **server-computed over the full filtered result set** — every matching non-reversed invoice across every rep, independent of which rep rows are currently expanded or loaded — and are delivered with the summary payload; the client does not derive them by summing loaded rows. * **Desktop ( ≥ 1024px):** a **Totals row** as the last row inside the table. Its first cell is a sing",COVERED-DIRECT,SBR-API-03; SBR-CALC-05; SBR-MOB-02; SBR-TOT-02; SBR-TOT-03,C30318; C30233; C30303; C30238; C30239,,,,
Sales By Representative,SBR,10,Subtotal column and grand Totals indicator,S10-R6,requirement,"S10-R6:** On screen, the column-header row is sticky to the top during vertical scroll; the Subtotal header cell is sticky in both axes (top per this rule and right per S10-R2). PDFs have no scroll. **Negative cases:**",COVERED-DIRECT,SBR-TOT-01,C30237,,,,
Sales By Representative,SBR,10,Subtotal column and grand Totals indicator,S10-N1,negative,"S10-N1:** The Subtotal column is unconditionally present, pinned, and bold on every data row. The grand Totals indicator is present whenever at least one summary row exists (a rep row or the Unassigned row). * * *",COVERED-DIRECT,SBR-TOT-01; SBR-TOT-02,C30237; C30238,,,,
Sales By Representative,SBR,11,Sort the report,S11-R1,requirement,"S11-R1:** The user can sort by any financial column (Inv. Hrs, Labor Invoiced, Labor Margin, Parts Invoiced, Parts Margin, Margin, Margin %, Subtotal).",COVERED-DIRECT,SBR-SORT-01,C30241,,,,
Sales By Representative,SBR,11,Sort the report,S11-R2,requirement,"S11-R2:** Sorting reorders rep summary rows only; invoice detail rows stay grouped under their parent rep, and the Unassigned row (when shown) stays pinned to the top regardless of sort.",COVERED-DIRECT,SBR-SORT-04; SBR-TREE-09,C30244; C30225,,,,
Sales By Representative,SBR,11,Sort the report,S11-R4,requirement,"S11-R4:** On first load (no remembered sort — Story 23, and before any header click), rows render in **A →Z order** by display name (case-insensitive), with no active/inactive tiers. This is the default.",COVERED-DIRECT,SBR-PERS-05; SBR-SORT-02,C30275; C30242,,,,
Sales By Representative,SBR,11,Sort the report,S11-R5,requirement,"S11-R5:** **Sort interaction.** Clicking an unsorted financial column header sorts that column **ascending** and shows an ascending direction indicator on it; clicking the same column again toggles to **descending** ; there is no third ""cleared"" state. Via the column headers there is no way back to A→Z; the report shows the A→Z default whenever a session carries no valid saved financial sort (S23-R3/R5). Sorting is performed **server-side** : changing the sort re-fetches the rep summary rows from the server in the requested order (a loading indicator is shown per S16-R4). Invoice detail rows c",COVERED-DIRECT,SBR-API-02; SBR-SORT-03,C30317; C30243,,,,
Sales By Representative,SBR,11,Sort the report,S11-R6,requirement,"S11-R6:** **Identifier columns are not sortable** (Date, Invoice, Customer, Status do not respond to header clicks). The Date header carries the expand/collapse-all chevron, not a sort affordance.",COVERED-DIRECT,SBR-SORT-01,C30241,,,,
Sales By Representative,SBR,11,Sort the report,S11-R7,requirement,"S11-R7:** **Tie-break.** When two reps have equal values in the sorted column, they retain the default A→Z order. A Margin % cell rendered ""—"" (undefined) sorts as zero. **Negative cases:**",COVERED-DIRECT,SBR-SORT-05,C30245,,,,
Sales By Representative,SBR,11,Sort the report,S11-N1,negative,"S11-N1:** With only one rep row visible, the sort affordances are present but produce no observable change. * * *",CUT-BY-AUDIT,,,SBR-SORT-06,,CUT-BY-AUDIT,Retired SBR-SORT-06 covered it verbatim and was CUT 2026-07-28 as a no-op assertion (same audit).
Sales By Representative,SBR,12,Navigate to an invoice or customer,S12-R1,requirement,S12-R1:** Each invoice number on a detail row is a clickable link.,COVERED-DIRECT,SBR-LINK-01,C30247,,,,
Sales By Representative,SBR,12,Navigate to an invoice or customer,S12-R2,requirement,S12-R2:** Activating it navigates the current tab to the underlying invoice (work order or parts sale).,COVERED-DIRECT,SBR-LINK-01,C30247,,,,
Sales By Representative,SBR,12,Navigate to an invoice or customer,S12-R3,requirement,S12-R3:** Each customer name on a detail row is a clickable link that navigates the current tab to the customer's record.,COVERED-DIRECT,SBR-LINK-01,C30247,,,,
Sales By Representative,SBR,12,Navigate to an invoice or customer,S12-R3a,requirement,"S12-R3a:** Pressing the browser back button from either destination returns the user to the report with **all** state intact — date range, product type, invoice status, location, Show Unassigned, every rep's expansion state, and scroll position — exactly as they were. Back-navigation must not trigger a full report reload. (This differs from a deliberate page reload, which restores the persisted filters/columns/sort but resets expansion and scroll — Story 23.)",COVERED-DIRECT,SBR-LINK-03,C30249,,,,
